Date	Open	High	Low	Close	Adj Close	Volume
05/02/15	322	322.700012	308.450012	312.200012	301.61264	2167857
06/02/15	311.100006	313.950012	298.600006	300.200012	290.019623	3265593
09/02/15	296.700012	307.899994	292.5	300.149994	289.971283	3103409
10/02/15	298.100006	319.700012	298.100006	317.850006	307.071045	3921257
11/02/15	319.899994	328.899994	319	326.100006	315.04129	2148555
12/02/15	327.700012	338	326.799988	336.600006	325.185181	3539194
13/02/15	337.700012	344.350006	331.549988	335.350006	323.9776	2180303
16/02/15	335.100006	341.700012	329.649994	331.25	320.016602	2205960
18/02/15	332.299988	335.799988	330	333.799988	322.480103	1227170
19/02/15	335.149994	341	323.700012	333.850006	322.528473	2643121
20/02/15	335.049988	338.049988	326.399994	329	317.842896	1302901
23/02/15	331	332.399994	321.200012	323.399994	312.432831	1737238
24/02/15	323.75	336.899994	319.25	334.049988	322.72168	2330482
25/02/15	336	337.450012	326.850006	328.200012	317.070038	1467120
26/02/15	328.100006	332.5	322.5	327.299988	316.200531	1775811
27/02/15	329.399994	349.649994	327.799988	346.25	334.507935	3025639
28/02/15	null	null	null	null	null	null
02/03/15	334.5	335.600006	325.600006	330.350006	319.147125	2592113
03/03/15	332.5	339.049988	332	336.549988	325.136871	2016305
04/03/15	339.899994	343.299988	330.100006	332	320.741211	1846535
05/03/15	332.799988	335.399994	327.200012	333.049988	321.755585	1770268
09/03/15	331.549988	335.899994	323.5	325	313.978607	1825760
10/03/15	325.049988	327.899994	314.700012	317.549988	306.781189	1215285
11/03/15	318.899994	318.899994	302.200012	307.799988	297.361847	4828130
12/03/15	306.549988	312	304	310.25	299.72876	3431277
13/03/15	312.899994	316.299988	305	306.25	295.864441	4356123
16/03/15	306.700012	314.75	303.049988	313.299988	302.675323	1629195
17/03/15	315.299988	320.850006	310.299988	319.549988	308.713379	5158959
18/03/15	320.049988	320.950012	312.899994	316.649994	305.911743	3069180
19/03/15	316.149994	322.649994	310.5	312.899994	302.28891	1470026
20/03/15	312.899994	316.700012	306.5	308.149994	297.699982	2049167
23/03/15	308.299988	311.25	302.549988	303.850006	293.545807	1387396
24/03/15	304	309	299	307.100006	296.685608	2447607
25/03/15	310.149994	315.5	309.200012	314.75	304.076141	2456872
26/03/15	313.549988	315.600006	303	304.200012	293.883972	3406327
27/03/15	307.799988	307.799988	295.399994	305	294.65683	3371344
30/03/15	306	310	303	308.549988	298.086426	3039118
31/03/15	311	315.450012	305.049988	308.200012	297.748291	2590770
01/04/15	308.450012	312.049988	306.100006	310.950012	300.405029	1026200
06/04/15	313.75	323.850006	311.450012	321.25	310.355774	2039045
07/04/15	323	325.600006	316.649994	323.899994	312.915894	1913068
08/04/15	324.299988	325	318	319.149994	308.326935	1317175
09/04/15	319.700012	320.549988	312	316.700012	305.960114	1503986
10/04/15	316.899994	323.850006	313.5	319.799988	308.954956	2127407
13/04/15	320.5	331.649994	319.549988	330.799988	319.581909	2405161
15/04/15	330.5	333.600006	324.25	325.75	314.703125	1576904
16/04/15	328	332.399994	321.799988	327.5	316.393768	1676768
17/04/15	327.600006	332	321	322.75	311.80484	1471127
20/04/15	324.5	324.950012	308.299988	313.5	302.868561	2002115
21/04/15	313.950012	320.649994	310.25	314.450012	303.786346	1679188
22/04/15	316.399994	318.25	304.75	313.700012	303.061768	2317579
23/04/15	315	319.850006	313.200012	318.600006	307.795593	1069160
24/04/15	319	319	312.950012	316.299988	305.573608	1316393
27/04/15	316.75	323.450012	304.549988	305.950012	295.574646	2330507
28/04/15	307	310.799988	298.5	306.100006	295.719513	2539436
29/04/15	308	315.399994	305.75	312.850006	302.240631	1566799
30/04/15	313.049988	319.899994	308.700012	317.549988	306.781189	2916537
04/05/15	325.549988	353	321.049988	347.200012	335.42572	6375610
05/05/15	349.600006	351.700012	337.950012	342.700012	331.078339	4219216
06/05/15	340.350006	344.25	329.049988	331.200012	319.968353	2247751
07/05/15	332.299988	332.299988	315.399994	322.799988	311.853119	1709602
08/05/15	326.200012	340.75	326.200012	335.100006	323.736053	2097977
11/05/15	337.600006	345	337.049988	344.049988	332.382568	2266220
12/05/15	343.399994	343.399994	333.149994	334.899994	323.542847	1550748
13/05/15	336.450012	344	334.549988	340.450012	328.904633	3022877
14/05/15	338.399994	340	330.75	333.950012	322.625092	3075816
15/05/15	335.850006	338.649994	327.049988	329	317.842896	1663198
18/05/15	330.799988	340.549988	329.5	339.350006	327.841949	1370344
19/05/15	338.299988	344.899994	335.350006	339.850006	328.324982	1685421
20/05/15	340.799988	344.450012	338.549988	343.049988	331.416443	1660453
21/05/15	344	351	343.549988	348.399994	336.585052	2609479
22/05/15	347.549988	354.799988	346.799988	348.950012	338.184174	2369700
25/05/15	347.649994	350.299988	340.350006	342.899994	332.32074	1420555
26/05/15	343.049988	350.25	343	345.25	334.598297	1576396
27/05/15	343	344.899994	336.100006	338.899994	328.444214	2585896
28/05/15	339.899994	340.600006	320.549988	333	322.726227	3394601
29/05/15	333.100006	334.700012	322.549988	323.850006	313.858521	3711024
01/06/15	325.799988	325.799988	308.25	311.549988	301.937988	3889157
02/06/15	318.100006	321	306.200012	309.149994	299.61203	7395219
03/06/15	311	311.799988	288	297.25	288.079193	24022178
04/06/15	301	316.350006	301	311.200012	301.598846	6343813
05/06/15	311	315.649994	308.700012	311.299988	301.695709	2533852
08/06/15	311.75	313.899994	298.25	302.149994	292.828003	2647500
09/06/15	303.450012	311.350006	301.200012	306.549988	297.092224	2724447
10/06/15	307	314.25	306.049988	312.950012	303.294861	2282770
11/06/15	320	320.299988	302.549988	304.25	294.86319	3718393
12/06/15	303	313.049988	300	312.049988	302.422577	2854243
15/06/15	310.100006	317	308.100006	310.049988	300.484222	3154460
16/06/15	310	315	303.25	313.200012	303.537079	4130581
17/06/15	312	315	308.399994	311	301.404968	4251580
18/06/15	312.299988	313.700012	309.350006	311	301.404968	2616024
19/06/15	311.950012	313.25	303	304.600006	295.202423	3438440
22/06/15	306	314.5	304.100006	311.049988	301.45343	3121416
23/06/15	311.049988	318.399994	311.049988	316.049988	306.299194	2683470
24/06/15	316.899994	318	309.75	311.549988	301.937988	2241106
25/06/15	310.799988	316.450012	308.100006	312.549988	302.907166	5190167
26/06/15	311	315.350006	309	311.200012	301.598846	2127770
29/06/15	306.600006	307.5	300.850006	306.649994	297.189178	1890624
30/06/15	305	309.399994	305	307.899994	298.400604	2632153
01/07/15	308.799988	312.700012	306.5	311.299988	301.695709	2854143
02/07/15	312.450012	319	311.899994	316.049988	306.299194	8669541
03/07/15	319.950012	325.75	319	320.799988	310.902588	5189498
06/07/15	316.950012	321.100006	316.25	320.100006	310.224182	2853145
07/07/15	321.799988	334.700012	321.600006	333.049988	322.774658	7877450
08/07/15	329.399994	329.399994	318.899994	320.649994	310.757233	6546522
09/07/15	323.399994	323.399994	312.600006	315.149994	305.426941	3521086
10/07/15	318.75	321.549988	315.200012	317.100006	307.316742	2531442
13/07/15	319	322	313.600006	321.399994	311.4841	1890469
14/07/15	322.299988	322.75	314	315.899994	306.153748	1960113
15/07/15	315.899994	320.75	315.100006	319.649994	309.788086	2112588
16/07/15	325	329	322.75	326.899994	316.814423	3075862
17/07/15	329.700012	330.700012	320.100006	329.299988	319.140289	2556255
20/07/15	328	330.5	325.600006	328.799988	318.655792	1847655
21/07/15	330.5	331.25	321	322.649994	312.695496	1927178
22/07/15	322.399994	325.399994	320	324.5	314.488464	1703725
23/07/15	325.700012	333.350006	325	331.350006	321.127106	3000343
24/07/15	330.399994	330.399994	322	323.899994	313.907013	2337434
27/07/15	322.200012	322.700012	312.75	313.950012	304.263977	2359169
28/07/15	313.899994	317.100006	312.200012	313.450012	303.779388	2415757
29/07/15	314.700012	316.299988	313.5	314.700012	304.990845	2000338
30/07/15	316	319.950012	315.100006	318.350006	308.528229	3092912
31/07/15	319.799988	326.5	317.5	325	314.973022	3265863
03/08/15	326	331.899994	324	330.700012	320.497162	2834386
04/08/15	332.25	340.299988	329.600006	339.149994	328.686493	4458398
05/08/15	342	344	337.549988	339.850006	329.364899	2486133
06/08/15	341	348.399994	335.299988	346.75	336.051971	2426994
07/08/15	345.950012	347.700012	338	339.549988	329.074158	1883328
10/08/15	339.100006	344.25	337	338.549988	328.10498	4031354
11/08/15	340.399994	340.399994	328.950012	331.799988	321.563263	3016995
12/08/15	331.799988	331.799988	331.799988	331.799988	321.563263	0
13/08/15	328	338	328	334.700012	324.373779	4693354
14/08/15	340	365.799988	340	363.75	352.527527	13845397
17/08/15	364	365	356.600006	358.299988	347.245636	3561590
18/08/15	361.649994	372.799988	361.649994	363.450012	352.236786	4140901
19/08/15	360	368.200012	355.049988	365.5	354.223541	2272302
20/08/15	366.950012	374.799988	358.549988	368.549988	357.179443	5891117
21/08/15	360.549988	367.149994	356.350006	365.049988	353.787415	4288543
24/08/15	348.549988	349.700012	325.399994	334.600006	324.276886	6795047
25/08/15	338	349.299988	325.649994	344.799988	334.16214	5152340
26/08/15	344	355.25	336.25	347.850006	337.118073	4493391
27/08/15	356.799988	362.850006	347.950012	356.549988	345.549683	14512261
28/08/15	360.5	369.450012	357	362.649994	351.461456	5905591
31/08/15	365	372.399994	345.200012	355.450012	344.483612	30058587
01/09/15	344.950012	354.75	339	342.25	331.690826	3654461
02/09/15	344	347.450012	332.950012	334.549988	324.228394	4886043
03/09/15	337.5	344.75	336.100006	339.399994	328.928772	2448672
04/09/15	338	342.649994	330	339.350006	328.88031	2104869
07/09/15	340.899994	345.5	321.299988	322.649994	312.695496	2580631
08/09/15	323.649994	327.350006	311.700012	317.549988	307.752899	4788058
09/09/15	323.5	327.600006	320.149994	324.049988	314.052338	2070584
10/09/15	319.100006	328	314.799988	326.200012	316.136017	2432225
11/09/15	329	334	320.5	322.950012	312.986267	2528750
14/09/15	324.399994	331.200012	323	329.950012	319.770355	2471856
15/09/15	330.399994	334.899994	326.899994	332	321.75708	2164523
16/09/15	337.649994	337.649994	331.100006	334.200012	323.889191	1854497
18/09/15	340	351.200012	335	339.700012	329.219513	11182333
21/09/15	335.799988	337.299988	331.5	332.899994	322.629303	2001172
22/09/15	335.5	335.549988	317.100006	319.100006	309.255066	2640588
23/09/15	312.75	316.600006	309.25	310.850006	301.259644	3910066
24/09/15	313	313.299988	300.350006	301.850006	292.537262	10386968
28/09/15	304.600006	312	302.75	307.200012	297.722198	3282892
29/09/15	304	304.950012	293	297.399994	288.224518	5666979
30/09/15	302.950012	303.5	294	299	289.775177	5296746
01/10/15	302.950012	307.100006	298.5	305.049988	295.638519	4450444
05/10/15	310	319.649994	309.049988	317.850006	308.04364	5465126
06/10/15	319.850006	320.950012	313	315.799988	306.056885	3585046
07/10/15	315.799988	319.5	312.100006	314.549988	304.845428	1851446
08/10/15	314.100006	322.399994	312.149994	320.75	310.854187	3186244
09/10/15	323	324.700012	315.950012	318.549988	308.722015	1322859
12/10/15	322	324.25	318	320.75	310.854187	1229567
13/10/15	320	325.299988	319.100006	323.549988	313.56778	1271687
14/10/15	323	328.399994	321.299988	324.5	314.488464	1676790
15/10/15	325.200012	331	325	329	318.84964	1970502
16/10/15	330.450012	330.899994	320.049988	323.299988	313.32547	1561900
19/10/15	323.299988	324.700012	315.600006	317.700012	307.898285	1396880
20/10/15	319.299988	319.299988	308.700012	309.850006	300.290497	5636626
21/10/15	309	314.799988	309	314.200012	304.506256	2184160
23/10/15	317.299988	318	313.049988	314.149994	304.457794	1598163
26/10/15	315.299988	317	311.600006	316.350006	306.589905	1674155
27/10/15	315.799988	316.649994	310.350006	311.299988	301.695709	2983187
28/10/15	309	310.75	298.25	300.649994	291.374298	6552757
29/10/15	300.850006	303.350006	298.149994	300.100006	290.841278	4435704
30/10/15	301.799988	302.75	294.350006	296.25	287.110046	3247944
02/11/15	293.100006	302.700012	290.100006	295.549988	286.431641	7004865
03/11/15	298.350006	301.5	290.299988	291.200012	282.215851	3207025
04/11/15	293.450012	295.200012	287.549988	289.450012	280.519867	2575040
05/11/15	289.200012	292.950012	283	284.100006	275.334869	2305175
06/11/15	284.5	287.899994	281.299988	285.049988	276.255585	2510273
09/11/15	277.950012	283.5	274.399994	276.049988	267.533203	5642736
10/11/15	276	276.600006	262.450012	265.600006	257.40567	5013279
13/11/15	266.5	268.950012	261.600006	267.350006	259.101715	4675141
16/11/15	267	273.25	266.600006	272.100006	263.705109	2383616
17/11/15	275.799988	276.399994	269.549988	270.75	262.396759	2545418
18/11/15	270.399994	272.399994	265.700012	267.299988	259.053162	2005924
19/11/15	268.149994	271.5	265.350006	270.75	262.396759	2036037
20/11/15	268.100006	273.5	268.100006	269.700012	261.379181	3352666
23/11/15	274.399994	278.899994	273.399994	276.5	267.969391	3246402
24/11/15	276.5	277	269.5	270.25	261.91217	2730094
26/11/15	271.5	272.5	267.049988	268	259.731598	5489324
27/11/15	269	271.700012	267.549988	268.25	259.973907	3022945
30/11/15	268.5	269.200012	264.25	268	259.731598	4828780
01/12/15	269	269.350006	261.100006	263.25	255.128174	5104457
02/12/15	263.700012	265.799988	260.049988	261.399994	253.335266	3928835
03/12/15	259.950012	262.950012	256.850006	258.850006	250.863907	5427457
04/12/15	255	257.899994	254.550003	255.550003	247.665741	3911817
07/12/15	257.850006	258.899994	254.5	255.100006	247.22963	2699537
08/12/15	255	255	250.050003	251.050003	243.304565	2741462
09/12/15	249	251.300003	243.649994	244	236.472061	4226145
10/12/15	245.100006	249.449997	242.149994	246.899994	239.282593	4531790
11/12/15	247.949997	250.399994	238.75	241.149994	233.709976	3975604
14/12/15	239.800003	255.5	239.149994	254.550003	246.696594	4625481
15/12/15	256.600006	257.399994	251.100006	252.100006	244.322159	3908369
16/12/15	253.699997	254.5	249	251.649994	243.886047	2954754
17/12/15	253	257.649994	252	256.299988	248.392563	2430145
18/12/15	256	261.25	253.550003	260.200012	252.172287	3384209
21/12/15	261.549988	262.600006	257.950012	260.600006	252.559921	1249639
22/12/15	261.299988	261.299988	256.350006	257.600006	249.652512	1992099
23/12/15	259	260.25	255.850006	257.299988	249.361725	1924064
24/12/15	257.200012	261.299988	254.449997	258.100006	250.137054	1660435
28/12/15	259	263	257.100006	262	253.916733	2392484
29/12/15	263.299988	266.399994	261.700012	263.549988	255.4189	1721015
30/12/15	264.399994	265	261.049988	261.75	253.674454	1410867
31/12/15	262.5	262.950012	259.200012	260.899994	252.850647	2727837
01/01/16	261	268.299988	260.100006	267.549988	259.295471	1347893
04/01/16	264.450012	266.5	257	257.950012	249.991684	2536252
05/01/16	259.200012	260.299988	254.25	255.699997	247.811111	2815055
06/01/16	253	257.299988	250.550003	251.800003	244.031433	2029467
07/01/16	245.649994	247.5	241.5	245	237.441208	4244402
08/01/16	245.300003	247.25	239.350006	241.399994	233.952271	4219352
11/01/16	237	238.699997	232.5	234.050003	226.829056	2995719
12/01/16	234.199997	240.5	234.100006	237.25	229.930313	3544439
13/01/16	238.75	239.800003	222.800003	230.199997	223.097824	4137056
14/01/16	227	232.949997	224.699997	227.800003	220.771881	2802513
15/01/16	228.5	229.449997	216.5	218.25	211.516525	3286291
18/01/16	211.100006	225.899994	209.800003	219.300003	212.534134	4116330
19/01/16	222.800003	233.899994	218.699997	232.850006	225.666092	3713322
20/01/16	229.050003	229.350006	216.050003	219.399994	212.631027	4087126
21/01/16	224	224	215.100006	221.300003	214.472412	7664473
22/01/16	223	225	216.449997	221.75	214.908539	5622627
25/01/16	223	225.800003	217.75	218.399994	211.661865	1804218
27/01/16	219.949997	220.050003	214.5	215.350006	208.705994	2189628
28/01/16	216	219.949997	207.149994	210.850006	204.344818	12022147
29/01/16	211.350006	216.75	208.600006	212.25	205.701614	4589849
01/02/16	213.25	221.800003	212.75	221.100006	214.27858	3982611
02/02/16	221.949997	223.949997	211.699997	213.25	206.670776	2971041
03/02/16	212	214.5	208	210.199997	203.714874	3026403
04/02/16	212.550003	218	211.649994	215.699997	209.045181	2023624
05/02/16	215.699997	218	209.100006	211.100006	204.587128	3022383
08/02/16	211.449997	216.899994	210	212.050003	205.507813	2723554
09/02/16	210	212.75	208.550003	210.399994	203.908707	1954496
10/02/16	209.850006	209.899994	198.399994	202.850006	196.59166	3393463
11/02/16	203	204.800003	182.5	186.850006	181.085281	3670827
12/02/16	187.949997	190.699997	169.149994	178.050003	172.556778	12168356
15/02/16	184.449997	194	184	191.149994	185.252609	9208050
16/02/16	195.5	204.350006	193.75	200.350006	194.168777	9113057
17/02/16	201.050003	214.300003	196.300003	212.5	205.943924	6728882
18/02/16	214.5	215.800003	205.75	210.399994	203.908707	4659211
19/02/16	208.899994	210.800003	205.75	209.399994	202.93956	2019974
22/02/16	209.050003	211.699997	204.25	205.899994	199.547516	2342159
23/02/16	205.949997	208.649994	203	204.199997	197.899979	2174859
24/02/16	202.850006	203.75	198.850006	200.149994	193.974915	3502611
25/02/16	201.300003	201.899994	195.449997	198.449997	192.327393	4868927
26/02/16	201.899994	204.449997	196.649994	200.100006	193.926498	2188367
29/02/16	201	204	195.800003	196.699997	190.631363	3939877
01/03/16	198	208	196.350006	206.899994	200.516708	2152599
02/03/16	209	222.550003	208.850006	218.800003	212.049545	4228824
03/03/16	220.850006	229.449997	217.649994	227.5	220.481125	3290989
04/03/16	228.850006	228.850006	222.199997	225.149994	218.203613	4768604
08/03/16	224	231.699997	222.300003	228.25	221.207993	3066086
09/03/16	228	232.649994	221.300003	226	219.027405	4117976
10/03/16	228.800003	228.800003	224.199997	226.449997	219.463516	1543894
11/03/16	226.449997	232.850006	226	231.199997	224.066986	2649095
14/03/16	233	237.5	229.649994	232.399994	225.229935	2722628
15/03/16	233.100006	233.600006	227.199997	228.25	221.207993	1913147
16/03/16	229	229.5	222.75	228.550003	221.498749	2172701
17/03/16	231.399994	239.5	231.050003	235.699997	228.428131	5383866
18/03/16	236.449997	243.199997	235.75	241.949997	234.485321	4606790
21/03/16	238.949997	245	236.75	243.850006	236.326691	3240298
22/03/16	242	243.300003	236.5	239.550003	233.21138	3153670
23/03/16	239.75	243.199997	237.350006	238.300003	231.994461	2083410
28/03/16	240.399994	242.949997	232.699997	235.649994	229.414566	2756755
29/03/16	236.449997	242.199997	233.300003	237.850006	231.556366	2043092
30/03/16	240	248.5	239.550003	245.949997	239.442032	2883662
31/03/16	247.100006	250	242.5	247.699997	241.145721	4192902
01/04/16	248	248	239.5	242.899994	236.472717	1772898
04/04/16	249.449997	249.449997	241.199997	242.550003	236.131989	1986415
05/04/16	242.399994	242.449997	223.850006	226.25	220.26329	4836504
06/04/16	227	229.75	221.149994	224.350006	218.413574	6273776
07/04/16	225.5	228	216	216.800003	211.063339	4171133
08/04/16	216	220	214.699997	219.25	213.448517	1631016
11/04/16	220.899994	229.899994	218.75	229.050003	222.989212	2417006
12/04/16	229	234.800003	226.300003	233.600006	227.418823	2704639
13/04/16	235	237.949997	232	233.550003	227.370132	2830268
18/04/16	235.850006	236.75	228.050003	231.300003	225.179688	5479038
20/04/16	232	236.300003	231.5	233.5	227.321472	2111521
21/04/16	234.100006	236	228.399994	229.350006	223.281281	2990447
22/04/16	229.5	233.399994	227.300003	230.100006	224.011444	7431640
25/04/16	231	233.699997	230.25	231.800003	225.666443	1454607
26/04/16	232.199997	232.899994	227	229.100006	223.037888	2703783
27/04/16	230	242	227.649994	241.25	234.866379	7177265
28/04/16	241.699997	241.699997	234.350006	235.449997	229.219864	5899252
29/04/16	236	240.100006	232.75	238.199997	231.89711	2160232
02/05/16	237	237.25	231.800003	232.949997	226.786026	2312439
03/05/16	235.25	242.449997	232.5	235.5	229.268524	5328996
04/05/16	234.5	234.5	205.5	208.25	202.739609	22904231
05/05/16	209.649994	210.699997	196.699997	198	192.760803	17225029
06/05/16	198	199.5	190.550003	194.550003	189.4021	15642446
09/05/16	196.149994	198.399994	194.350006	196.75	191.5439	9413270
10/05/16	197.949997	198.949997	194	194.550003	189.4021	4925308
11/05/16	191.800003	195.449997	189.300003	193	187.893112	7021749
12/05/16	194.199997	197.649994	193.600006	195.149994	189.986221	6098282
13/05/16	194.600006	200.25	179.399994	188.550003	183.560852	15272242
16/05/16	189	192.199997	183.699997	185.800003	180.883636	9997240
17/05/16	186.600006	187.350006	182.699997	183.25	178.401108	7208437
18/05/16	182.399994	185.5	180.550003	183.199997	178.352432	5909252
19/05/16	184.5	184.5	169.699997	171.550003	167.010696	13478073
20/05/16	171.600006	180.399994	170.350006	177.949997	173.241348	13115129
23/05/16	179.25	182.449997	178	181.100006	176.307999	10109957
24/05/16	180.949997	181.5	177.100006	180.850006	176.064606	3874787
25/05/16	182.800003	184.050003	181.350006	182.850006	178.011688	4249199
26/05/16	184	187.5	181.399994	184.800003	179.91011	5744871
27/05/16	185.399994	192.949997	185	191.699997	186.627518	8241406
30/05/16	192.699997	194	185.449997	190.25	185.215881	3672794
31/05/16	190.25	194.699997	186.550003	192.149994	187.065613	6758009
01/06/16	192.850006	203.300003	192.5	202.300003	196.947052	10935767
02/06/16	203.449997	206.5	200.699997	205.199997	199.770294	6232617
03/06/16	206.25	206.25	202.100006	204.550003	199.137497	3927140
06/06/16	201	204.550003	196	203.699997	198.309982	5811557
07/06/16	204.649994	207.649994	202.199997	206.5	201.035904	3666830
08/06/16	207	207.850006	201.699997	203.399994	198.017929	2752494
09/06/16	204.449997	205.850006	201	201.899994	196.557602	2365078
10/06/16	202.949997	205.699997	201.5	202.75	197.385117	1978971
13/06/16	201.199997	203.699997	197.699997	202.600006	197.23909	2446154
14/06/16	202.600006	210	201.850006	208.600006	203.080353	4836424
15/06/16	211	211.899994	206.300003	207	201.522659	4053483
16/06/16	207.5	209.5	202.100006	208.5	202.982971	4409306
17/06/16	209	209.5	206.449997	207.699997	202.204147	2988774
20/06/16	203.350006	208.899994	203.350006	206.800003	201.327942	1787203
21/06/16	207	209.949997	203	203.25	197.871887	2846802
22/06/16	204	208.449997	203.100006	207.350006	201.863419	3917750
23/06/16	207.800003	208.800003	204.600006	207.149994	201.668671	4392227
24/06/16	200	203.100006	195.350006	201.899994	196.557602	6402985
27/06/16	202	205.649994	202	203.850006	198.456024	2862705
28/06/16	204	206.800003	202.550003	202.899994	197.531143	5865629
29/06/16	204	205.25	202.199997	203.050003	197.677185	6496278
30/06/16	205.899994	207.800003	203.5	206.850006	201.376648	5638170
01/07/16	205.100006	207.899994	203.800003	204.300003	198.894119	3280576
04/07/16	206	213.949997	205.5	213.25	207.607285	5170996
05/07/16	214.550003	216.399994	213	214.550003	208.872879	6536180
07/07/16	216.449997	216.449997	208.600006	210.050003	204.491974	7139883
08/07/16	210.050003	211.949997	204.600006	207.050003	201.57135	2451302
11/07/16	210.25	218.25	208	217.449997	211.696152	7409680
12/07/16	219.199997	219.899994	215.399994	218	212.231598	5113880
13/07/16	217.449997	222	215.199997	217.300003	211.55011	5136217
14/07/16	217.300003	220.699997	214.550003	216.899994	211.16069	3685749
15/07/16	219.199997	223.649994	218.25	220.5	214.665436	5747335
18/07/16	221.649994	222.899994	216.25	217.949997	212.182922	3449057
19/07/16	218.899994	221.800003	216.100006	220.600006	214.762817	3614887
20/07/16	221	222.399994	218.5	221.399994	215.541611	3477005
21/07/16	222	226.350006	219.800003	223.199997	217.294006	5312623
22/07/16	223	225.949997	221.600006	225.350006	219.387115	3937731
25/07/16	226.300003	227.449997	224.149994	226.149994	220.165955	4843432
26/07/16	227	229.449997	222.149994	224.399994	218.46225	3999228
27/07/16	226	229.449997	223.550003	228.699997	222.648483	3648076
28/07/16	229.800003	231.550003	224.399994	225.25	219.28978	4676659
29/07/16	227.949997	233.5	226.149994	232.399994	226.250549	4990407
01/08/16	234.449997	236.25	225.850006	228.550003	222.502441	3414966
02/08/16	230	231.699997	223.800003	224.649994	218.705643	2083401
03/08/16	225.699997	228.399994	221.5	222.850006	216.953278	3212161
04/08/16	226.199997	229.5	223.050003	227.899994	221.869644	2779249
05/08/16	230.600006	234.899994	229.25	234	227.808243	2112014
08/08/16	235.5	241.399994	234.050003	240.649994	234.282272	3171611
09/08/16	241	242.899994	234.800003	239.75	233.406067	7445154
10/08/16	244.5	261.25	244.149994	258.450012	251.611298	19509517
11/08/16	258.5	259.75	251.100006	253.5	246.792252	4663215
12/08/16	254.300003	261	251.199997	258.25	251.41658	8089419
16/08/16	259.600006	274.600006	258.299988	273.549988	266.311707	15191371
17/08/16	274	276.350006	265.200012	267.649994	260.567841	11251645
18/08/16	268.299988	277	267.950012	275.450012	268.161469	9439270
19/08/16	274.899994	277.899994	270.149994	273.049988	265.824921	3970921
22/08/16	274.399994	279.700012	268.649994	270.549988	263.391113	3638085
23/08/16	271.700012	276.149994	270.100006	272.5	265.28949	4511269
24/08/16	273.799988	273.799988	268.549988	270.100006	262.952972	3036313
25/08/16	271.5	271.5	260.100006	261.75	254.823944	8422383
26/08/16	262.950012	263.200012	255.100006	257.700012	250.881134	4991512
29/08/16	253.449997	263.350006	247.550003	262.600006	255.651474	6941895
30/08/16	264.549988	265.399994	260.100006	262.950012	255.992188	2076344
31/08/16	263.25	266.450012	261.700012	262.950012	255.992188	5047234
01/09/16	263.149994	263.899994	257.799988	258.700012	251.854691	3552214
02/09/16	259	269.399994	256.799988	268.200012	261.103271	6194172
06/09/16	270	271.75	267.600006	270.600006	263.439789	4376626
07/09/16	270	274.100006	266.299988	272.25	265.046143	3506325
08/09/16	272	276.5	272	275.600006	268.307465	3257359
09/09/16	274.950012	275.5	270.100006	272.200012	264.997437	2254000
12/09/16	268.899994	268.899994	256.399994	260	253.12027	4089149
14/09/16	261	268	256.850006	264.700012	257.695892	5183715
15/09/16	266.049988	269.75	262	267.399994	260.324432	2969754
16/09/16	268	275	267.700012	271.149994	263.97522	5596231
19/09/16	272	277.700012	269.649994	276.149994	268.842926	3949553
20/09/16	276.950012	276.950012	267.850006	270.100006	262.952972	4084585
21/09/16	275	276	268	269.700012	262.563599	5226987
22/09/16	273.200012	277.399994	271.549988	275.350006	268.064056	4923688
23/09/16	276.75	277.700012	273.299988	275.100006	267.820709	3066615
26/09/16	274.5	274.5	268.799988	270.399994	263.245056	2817192
27/09/16	273	273.700012	263.799988	264.700012	257.695892	3623937
28/09/16	266.700012	272	262.100006	271	263.829193	4450516
29/09/16	273.299988	273.700012	254.449997	256.799988	250.004913	7369816
30/09/16	258	259.799988	249.100006	256.75	249.956253	8404996
03/10/16	260.700012	267.5	259.299988	264.5	257.50116	3775937
04/10/16	267.600006	269.799988	263.100006	268.700012	261.590057	3083178
05/10/16	269.950012	269.950012	264	265.450012	258.426056	2157411
06/10/16	267	267.600006	261.200012	264.899994	257.890594	3683355
07/10/16	267.399994	268.200012	262.350006	266.850006	259.789001	3109737
10/10/16	268.950012	268.950012	263.149994	264	257.014435	4104061
13/10/16	263.299988	263.299988	248.100006	251.100006	244.455765	5621911
14/10/16	252	256.200012	251.25	254.350006	247.619766	2690365
17/10/16	253	255.050003	249.399994	250.75	244.115021	1657111
18/10/16	251.550003	269	251.550003	267	259.935059	4975655
19/10/16	269	273.399994	262.799988	271.600006	264.41333	4745567
20/10/16	272.850006	286.399994	268.700012	285.25	277.702148	7256284
21/10/16	286	288.25	281.649994	285.75	278.188904	4031821
24/10/16	285.399994	294.899994	283	285.649994	278.091522	7433061
25/10/16	286.649994	317	280.549988	312.799988	304.523102	20614093
26/10/16	312.950012	316.5	299.350006	305.100006	297.026917	11974635
27/10/16	305.450012	308.799988	299.350006	305	296.929535	6866827
28/10/16	306	309.700012	302.350006	307	298.876617	6175751
01/11/16	307	308	301.450012	305.149994	297.075562	5197221
02/11/16	300	304.149994	297.149994	299.899994	291.964478	4954922
03/11/16	299.700012	301.899994	287.100006	288.200012	280.574066	5762076
04/11/16	289	291.850006	284.25	287.700012	280.087311	6331988
07/11/16	298.299988	298.299988	290.799988	293.5	285.733795	4697049
08/11/16	295.700012	295.700012	286.5	289.850006	282.18042	4446596
